ID,NAME,PROVINCE,LATITUDE,LONGITUDE,ELEVATION,HOURLY_FIRST_DAY, HOURLY_LAST_DAY, DAILY_FIRST_DAY, DAILY_LAST_DAY,MONTHLY_FIRST_DAY, MONTHLY_LAST_DAY
2610,SMITH,ALTA,55.1666666666667,-114,0,null,null,1962-02-01,1966-09-30,1962-01-01,1966-12-01
1473,SMITH RIVER A,BC,59.9,-126.433333333333,673,1953-01-01,1969-09-30,1944-04-01,1969-09-30,1944-01-01,1969-12-01
2611,SMITH RS,ALTA,55.1666666666667,-114.033333333333,564.5,null,null,1965-04-01,1989-05-31,1965-01-01,1989-12-01
48628,SMITHERS,BC,54.8252777777778,-127.182777777778,523,2010-02-02,2013-12-30,2010-04-08,2013-12-30,null,null
489,SMITHERS 4E,BC,54.7833333333333,-127.083333333333,577.6,null,null,1969-01-01,1975-05-31,1969-01-01,1975-12-01
487,SMITHERS A,BC,54.8247222222222,-127.182777777778,521.8,1953-01-01,2012-04-12,1942-06-01,2013-12-29,1942-01-01,2010-04-01
50130,SMITHERS A,BC,54.8252777777778,-127.182777777778,523,2012-04-10,2013-12-30,null,null,null,null
51658,SMITHERS AIRPORT AUTO,BC,54.8241666666667,-127.189444444444,517.6,2013-08-19,2013-12-30,2013-08-19,2013-12-30,null,null
488,SMITHERS CDA,BC,54.7333333333333,-127.1,515.1,null,null,1938-02-01,1968-07-31,1938-01-01,1968-12-01
488,SMITHERS CDA,BC,54.7333333333333,-127.1,515.1,null,null,1938-02-01,1968-07-31,1938-01-01,1968-12-01
451,SMITHERS KATHLYN LAKE,BC,54.8166666666667,-127.216666666667,546,null,null,1988-07-01,1988-12-31,1988-01-01,1988-12-01
5032,SMITHFIELD CDA,ONT,44.0833333333333,-77.6666666666667,119,null,null,1949-08-01,1990-01-31,1949-01-01,1988-12-01
5033,SMITHFIELD CDA AUTOMATIC CLIMATE STATION,ONT,44.0833333333333,-77.6666666666667,119,null,null,1987-06-01,1996-06-30,1989-01-01,1996-06-01
4382,SMITHS FALLS,ONT,44.9166666666667,-76.05,0,null,null,1895-08-01,1922-05-31,1895-01-01,1923-12-01
4384,SMITHS FALLS TS,ONT,44.8833333333333,-76,114.3,null,null,1982-11-01,1989-10-31,1982-01-01,1989-12-01
4383,SMITHS FALLS WPCP,ONT,44.9,-76,121.9,null,null,1964-07-01,1983-05-31,1964-01-01,1983-12-01
28037,SMITHVILLE,ONT,43.090845,-79.5464033333333,183.5,null,null,2000-04-01,2001-10-31,2000-04-01,2001-10-01
4694,SMITHVILLE,ONT,43.1,-79.55,190.5,null,null,1957-07-01,1969-04-30,1957-01-01,1969-12-01
3424,SMOKY BURN,SASK,53.3666666666667,-103.166666666667,319.1,null,null,1983-12-01,2008-01-31,1983-01-01,2007-11-01
3425,SMOKY BURN CDA EPF,SASK,53.3333333333333,-103.133333333333,361.5,null,null,1951-06-01,1972-02-29,1951-01-01,1971-12-01
4178,SMOKY FALLS,ONT,50.0666666666667,-82.1666666666667,182.9,null,null,1933-10-01,1997-04-30,1933-01-01,1997-04-01
32456,SMOKY LAKE AGDM,ALTA,54.2775,-112.499166666667,680,1990-03-10,2013-12-30,2002-11-01,2013-12-30,2002-12-01,2007-11-01
2795,SMOKY LO,ALTA,54.4,-118.3,1158.2,null,null,1961-08-01,2011-09-01,1961-01-01,2007-09-01
2796,SMOKY RIVER,ALTA,53.9833333333333,-119.133333333333,1219.2,null,null,1966-12-01,1969-09-30,1967-01-01,1969-12-01
3395,SMOOTH STONE RIVER,SASK,55.15,-106.266666666667,434.3,null,null,1989-06-01,1993-01-31,1989-01-01,1993-01-01
1598,SNAG A,YT,62.3666666666667,-140.4,586.7,1953-01-01,1966-09-15,1943-08-01,1966-09-30,1943-01-01,1966-12-01
1694,SNARE RAPIDS,NWT,63.5166666666667,-116,241,null,null,1947-06-01,2000-09-30,1947-01-01,2000-09-01
27041,SNEDDON CREEK RS,ALTA,56.2,-119.4,648,null,null,1995-04-01,2011-09-29,1995-04-01,2007-11-01
5034,SNELGROVE,ONT,43.75,-79.8333333333333,251.5,null,null,1950-11-01,1962-08-31,1950-01-01,1962-12-01
6733,SNOOKS ARM,NFLD,49.8666666666667,-55.7166666666667,15.2,null,null,1958-09-01,1963-07-31,1958-01-01,1963-12-01
3901,SNOW LAKE,MAN,54.8833333333333,-100.033333333333,295.7,null,null,1983-02-01,1998-06-30,1983-01-01,1998-06-01
27870,SNOW LAKE ANDERSON BAY,MAN,54.8166666666667,-99.95,259,null,null,1999-03-01,2000-03-31,1999-03-01,2000-03-01
3426,SNOWDEN CDA EPF,SASK,53.5333333333333,-104.683333333333,447.4,null,null,1951-01-01,1968-12-31,1951-01-01,1968-12-01
30454,SNOWDEN WHITETAIL,SASK,53.5833333333333,-104.683333333333,452,null,null,2000-10-01,2002-11-30,2000-10-01,2002-11-01
1695,SNOWDRIFT,NWT,62.4,-110.733333333333,176.8,1973-03-01,1974-08-31,1972-09-01,1974-08-31,1972-01-01,1974-12-01
3671,SNOWFLAKE,MAN,49.0666666666667,-98.65,474,null,null,1987-09-01,2011-05-30,1987-01-01,2007-11-01
3635,SNOWFLAKE 4NE,MAN,49.0833333333333,-98.65,474.6,null,null,1987-09-01,1995-10-31,1987-01-01,1995-10-01
2797,SNUFF MOUNTAIN LO,ALTA,54.6833333333333,-117.533333333333,969.3,null,null,1953-05-01,2011-09-01,1953-01-01,2007-09-01
50922,SOCIAL PLAINS AGCM,ALTA,50.7319997222222,-110.214699722222,741,2012-11-26,2013-12-30,null,null,null,null
649,SODA CREEK,BC,52.3333333333333,-122.283333333333,0,null,null,1879-01-01,1933-12-31,1879-01-01,1933-12-01
6806,SOELLINGEN A GERMANY,OTHR,48.7666666666667,-8.1,123.4,1954-10-01,1991-09-30,1955-01-01,1991-09-30,1977-01-01,1991-12-01
8260,SOLANDER ISLAND (AUT),BC,50.11151,-127.939999722222,90.8,1994-02-01,2013-12-30,1994-12-30,2013-12-30,2007-02-01,2007-02-01
3544,SOMERSET,MAN,49.45,-98.6166666666667,487.8,null,null,1970-05-01,1998-01-31,1970-01-01,1998-01-01
3455,SOMME CDA EPF,SASK,52.6166666666667,-103.016666666667,438.9,null,null,1953-05-01,1983-04-30,1953-01-01,1983-12-01
3261,SONNINGDALE,SASK,52.3166666666667,-107.766666666667,716.3,null,null,1984-11-01,2013-12-27,1984-01-01,2007-11-01
31010,SONYA SUNDANCE MEADOWS,ONT,44.2166666666667,-78.95,275,null,null,2001-06-01,2013-12-28,2001-06-01,2006-12-01
100,SOOKE,BC,48.3666666666667,-123.733333333333,27.4,null,null,1970-03-01,1992-06-30,1970-01-01,1992-12-01
101,SOOKE GLINZ LAKE,BC,48.4166666666667,-123.633333333333,256,null,null,1983-08-01,1995-07-31,1983-01-01,1995-07-01
102,SOOKE LAKE,BC,48.5166666666667,-123.7,172.8,null,null,1903-01-01,1966-09-30,1903-01-01,1966-12-01
103,SOOKE LAKE NORTH,BC,48.5755555555556,-123.64,231,null,null,1966-10-01,2011-10-31,1966-01-01,2007-02-01
104,SOOKE OTTER POINT,BC,48.3666666666667,-123.816666666667,39.6,null,null,1974-03-01,1977-11-30,1974-01-01,1977-12-01
105,SOOKE SASEENOS,BC,48.3833333333333,-123.666666666667,27.4,null,null,1976-04-01,1979-07-31,1976-01-01,1979-12-01
5035,SOPER CREEK WPCP,ONT,43.9,-78.6666666666667,83.8,null,null,1978-04-01,1982-07-31,1978-01-01,1982-12-01
6734,SOPS ARM WHITE BAY,NFLD,49.7666666666667,-56.8833333333333,16.6,null,null,1979-11-01,2013-12-29,1980-01-01,2006-02-01
5532,SOREL,QUE,46.0333333333333,-73.1166666666667,14.6,null,null,1914-06-01,2013-10-31,1914-01-01,2013-10-01
1328,SORRENTO,BC,50.8833333333333,-119.483333333333,390.1,null,null,1924-01-01,1979-08-31,1924-01-01,1979-12-01
1329,SORRENTO EAST,BC,50.8833333333333,-119.4,487.7,null,null,1969-04-01,1990-10-31,1969-01-01,1990-12-01
1978,SOUNDING CREEK,ALTA,52.0666666666667,-111.85,813.8,null,null,1981-12-01,1983-11-30,1981-01-01,1983-12-01
3546,SOURIS,MAN,49.6166666666667,-100.266666666667,426.7,null,null,1912-10-01,1972-10-31,1912-01-01,1972-12-01
6543,SOURIS,PEI,46.3666666666667,-62.2166666666667,57.9,null,null,1967-08-01,1987-06-30,1967-01-01,1987-12-01
3545,SOURIS,MAN,49.65,-100.25,432.8,null,null,1982-07-01,2006-09-30,1982-01-01,2006-09-01
6882,SOURIS 2,MAN,49.5833333333333,-100.4,428.2,null,null,1992-10-01,1996-06-30,1992-01-01,1996-06-01
10733,SOUSA CREEK (AUT),ALTA,58.5913888888889,-118.493055555556,373.3,1994-02-01,2002-05-09,1994-10-31,2002-05-08,1996-05-01,2001-09-01
6470,SOUTH ALTON,NS,45.0666666666667,-64.5333333333333,0,null,null,1912-01-01,1933-12-31,1912-01-01,1933-12-01
5036,SOUTH BAY,ONT,43.9166666666667,-77.0333333333333,76.2,null,null,1966-07-01,1967-07-31,1966-01-01,1967-12-01
3902,SOUTH BAY,MAN,56.6666666666667,-99,282.9,null,null,1973-10-01,1976-10-31,1973-01-01,1976-12-01
4215,SOUTH BAYMOUTH,ONT,45.5833333333333,-82.0166666666667,181.7,null,null,1954-08-01,1993-09-30,1954-01-01,1993-12-01
6735,SOUTH BRANCH,NFLD,47.95,-58.9666666666667,31,null,null,1989-09-01,1997-05-31,1989-01-01,1997-05-01
6264,SOUTH BRANCH KEDGWICK,NB,47.8666666666667,-67.9333333333333,274.3,null,null,1983-09-01,1991-10-31,1983-01-01,1991-11-01
6736,SOUTH BROOK PASADENA,NFLD,49.0166666666667,-57.6166666666667,38.1,null,null,1985-06-01,2013-05-31,1985-01-01,2006-02-01
5533,SOUTH DURHAM,QUE,45.6166666666667,-72.2833333333333,195.1,null,null,1966-12-01,1967-06-30,1966-01-01,1967-12-01
5534,SOUTH DURHAM,QUE,45.6333333333333,-72.35,190.5,null,null,1968-06-01,1981-11-30,1968-01-01,1981-12-01
42163,SOUTH ESK,ALTA,52.6716666666667,-117.207777777778,2186,null,null,2003-09-01,2007-09-30,2003-09-01,2007-09-01
4511,SOUTH FALLS,ONT,45,-79.3,231,null,null,1920-06-01,1971-10-31,1920-01-01,1971-12-01
6471,SOUTH HIGHLANDS,NS,46.1666666666667,-61.3833333333333,320,null,null,1958-09-01,1960-11-30,1958-01-01,1960-12-01
3903,SOUTH INDIAN LAKE,MAN,56.7833333333333,-98.9666666666667,259.1,null,null,1976-06-01,1989-06-30,1976-01-01,1989-12-01
3904,SOUTH INDIAN LAKE AIRPORT,MAN,56.8,-98.9,289,null,null,1989-06-01,1998-10-31,1989-01-01,1998-10-01
3396,SOUTH MONTREAL LAKE DNR,SASK,54.05,-105.8,490.1,null,null,1960-06-01,1960-08-31,1960-01-01,1960-12-01
4385,SOUTH MOUNTAIN,ONT,44.9666666666667,-75.4833333333333,84.7,null,null,1960-04-01,1996-06-30,1960-01-01,1996-06-01
26969,SOUTH MOUNTAIN,NS,45.0166666666667,-64.6833333333333,134.7,null,null,1994-12-01,2006-05-31,1994-12-01,2006-02-01
106,SOUTH PENDER ISLAND 2,BC,48.75,-123.216666666667,91.1,null,null,1966-04-01,1982-03-31,1966-01-01,1982-12-01
6544,SOUTH PINETTE,PEI,46.0333333333333,-62.8833333333333,18.3,null,null,1982-05-01,1983-04-30,1982-01-01,1983-12-01
4512,SOUTH RIVER,ONT,45.8333333333333,-79.3833333333333,396.2,null,null,1977-06-01,1995-09-30,1977-01-01,1995-09-01
6472,SOUTH SIDE,NS,43.45,-65.6,4,null,null,1988-10-01,1992-09-30,1988-01-01,1992-12-01
27282,SOUTH SIDE HARBOUR,NS,45.6166666666667,-61.9,30,null,null,1997-01-01,2011-06-30,1997-01-01,2006-02-01
1153,SOUTH SLOCAN,BC,49.4601388888889,-117.522888888889,457.2,null,null,1940-10-01,2008-12-23,1940-01-01,2007-02-01
1154,SOUTH SLOCAN 2,BC,49.4666666666667,-117.516666666667,518.2,null,null,1973-08-01,1974-01-31,1973-01-01,1974-12-01
6265,SOUTH TETAGOUCHE,NB,47.5833333333333,-65.9,182.9,null,null,1983-06-01,2000-10-31,1983-01-01,2000-10-01
2798,SOUTH WAPITI RS,ALTA,54.9333333333333,-119.2,762,null,null,1962-05-01,1981-10-31,1962-01-01,1981-12-01
4593,SOUTHAMPTON,ONT,44.5,-81.3666666666667,185.9,null,null,1872-03-01,1982-03-31,1872-01-01,1982-12-01
42623,SOUTHAMPTON 2,ONT,44.49445,-81.3638916666667,195,null,null,2004-05-01,2010-08-30,2004-05-01,2006-12-01
4594,SOUTHAMPTON TOMORI,ONT,44.5,-81.3166666666667,213.4,null,null,1968-05-01,1979-01-31,1968-01-01,1979-12-01
546,SOUTHBANK,BC,54.0333333333333,-125.766666666667,730,null,null,1962-11-01,1976-06-30,1962-01-01,1976-12-01
9032,SOUTHEAST SHOAL (AUT),ONT,41.8333333333333,-82.4666666666667,195.3,1994-03-29,2013-12-30,1994-12-29,2013-12-30,null,null
10242,SOUTHEND,SASK,56.3333333333333,-103.283333333333,344.1,1994-02-01,2013-12-30,1992-12-01,2013-12-30,1996-01-01,2007-11-01
29846,SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION,ONT,43.2666666666667,-79.7833333333333,0,2007-07-04,2012-03-13,null,null,null,null
6266,SOUTHWEST HEAD,NB,44.6,-66.9,48.8,null,null,1973-09-01,1987-09-30,1973-01-01,1987-12-01
3262,SOVEREIGN,SASK,51.5,-107.75,585.2,null,null,1954-05-01,1955-09-30,1954-01-01,1955-12-01
3263,SOVEREIGN,SASK,51.5166666666667,-107.716666666667,586.7,null,null,1984-10-01,2005-02-28,1984-01-01,2005-02-01
3025,SPALDING,SASK,52.3666666666667,-104.366666666667,578.1,null,null,1990-07-01,1997-05-31,1990-01-01,1997-05-01
4695,SPARTA,ONT,42.75,-81.0833333333333,228.6,null,null,1965-11-01,1966-11-30,1965-01-01,1966-12-01
1207,SPARWOOD,BC,49.7452777777778,-114.882777777778,1137.7,1980-03-03,2013-12-30,1980-03-01,2013-12-29,1980-01-01,2007-02-01
6842,SPARWOOD CS,BC,49.745,-114.8839,1136.7,1994-02-01,2013-12-30,1992-11-01,2013-12-30,1993-04-01,2006-10-01
1781,SPENCE BAY,NU,69.5333333333333,-93.5166666666667,12.2,1953-01-05,1963-11-30,1951-10-01,1976-09-30,1951-01-01,1976-12-01
4386,SPENCERVILLE,ONT,44.85,-75.55,94.5,null,null,1953-02-01,1959-10-31,1953-01-01,1959-12-01
1330,SPENCES BRIDGE,BC,50.4166666666667,-121.5,231.6,null,null,1873-06-01,1909-03-31,1873-01-01,1909-12-01
1331,SPENCES BRIDGE NICOLA,BC,50.4218333333333,-121.314666666667,235,null,null,1980-06-01,2002-10-31,1980-01-01,2002-10-01
3672,SPERLING,MAN,49.5,-97.7,243.2,null,null,1969-05-01,2003-10-31,1969-01-01,2003-10-01
5038,SPEYSIDE IHD,ONT,43.55,-80.0166666666667,327.7,null,null,1968-06-01,1975-07-31,1968-01-01,1975-12-01
5037,SPEYSIDE IHD,ONT,43.5833333333333,-79.9833333333333,335.3,null,null,1967-05-01,1967-07-31,1967-01-01,1967-12-01
5037,SPEYSIDE IHD,ONT,43.5833333333333,-79.9833333333333,335.3,null,null,1967-05-01,1967-07-31,1967-01-01,1967-12-01
1376,SPILLIMACHEEN,BC,50.9166666666667,-116.4,818.4,null,null,1958-05-01,1980-04-30,1958-01-01,1980-12-01
8859,SPIONKOP CREEK,ALTA,49.2166666666667,-114.083333333333,1860.5,null,null,1998-06-01,2007-11-30,1998-06-01,2007-11-01
29633,SPIRIT RIVER AUTO STATION,ALTA,55.6947244444444,-119.230278888889,1015.3,1999-12-01,2013-12-30,1999-08-27,2013-12-30,1999-12-01,2007-11-01
2799,SPIRIT RIVER RS,ALTA,55.7833333333333,-118.833333333333,629.7,null,null,1966-05-01,1986-06-30,1966-01-01,1986-12-01
3397,SPIRITWOOD,SASK,53.3666666666667,-107.533333333333,589,null,null,1945-01-01,1992-01-31,1945-01-01,1992-12-01
10850,SPIRITWOOD WEST,SASK,53.3666666666667,-107.55,584.3,1994-02-01,2013-12-30,1992-12-01,2013-12-30,1996-05-01,2007-08-01
29797,SPLIT LAKE,MAN,56.25,-96.1,60,null,null,2000-01-01,2000-09-30,2000-04-01,2000-09-01
650,SPOKIN LAKE 4E,BC,52.1838888888889,-121.686388888889,1040,null,null,1983-06-01,2013-12-28,1983-01-01,2007-02-01
46913,SPONDIN AGCM,ALTA,51.8158358333333,-111.682501111111,804,2008-01-08,2013-12-30,2007-09-01,2013-12-30,2007-09-01,2007-11-01
3673,SPRAGUE,MAN,49.0166666666667,-95.6,329.2,null,null,1915-09-01,1998-03-31,1915-01-01,1998-03-01
10196,SPRAGUE,MAN,49.0236111111111,-95.5983358333333,328.8,1994-02-01,2013-12-30,1992-12-01,2013-12-28,1996-02-01,2007-11-01
8900,SPRING CREEK MOOSE,ALTA,54.95,-117.733333333333,719.3,null,null,1998-02-01,2007-11-30,1998-07-01,2007-11-01
274,SPRING ISLAND,BC,50,-127.416666666667,11.3,1953-01-01,1979-12-31,1949-11-01,1979-12-31,1949-01-01,1979-12-01
2304,SPRINGBANK A,ALTA,51.1,-114.383333333333,1200.9,null,null,1970-09-01,1971-04-30,1970-01-01,1971-12-01
2171,SPRINGBANK A,ALTA,51.1030555555556,-114.374444444444,1200.9,1984-12-13,2012-08-09,1984-12-01,2012-08-08,1985-01-01,2007-11-01
6737,SPRINGDALE,NFLD,49.5,-56.0833333333333,23,null,null,1955-07-01,1993-06-30,1955-01-01,1993-12-01
2146,SPRINGDALE,ALTA,52.8,-114.3,914.4,null,null,1913-04-01,1956-10-31,1913-01-01,1956-12-01
6738,SPRINGDALE GB FARM,NFLD,49.45,-56.1666666666667,42.7,null,null,1980-12-01,1999-12-31,1980-01-01,1999-12-01
6473,SPRINGFIELD,NS,44.6666666666667,-64.85,167.3,null,null,1919-09-01,2003-08-31,1919-01-01,2003-08-01
4696,SPRINGFORD,ONT,42.9166666666667,-80.6666666666667,248,null,null,1986-06-01,1997-09-30,1986-01-01,1997-09-01
6475,SPRINGHILL,NS,45.6166666666667,-64.0666666666667,170.1,null,null,1982-10-01,1997-12-31,1982-01-01,1997-12-01
6474,SPRINGHILL,NS,45.6166666666667,-64.0833333333333,182.9,null,null,1918-06-01,1929-06-30,1918-01-01,1929-12-01
1979,SPRUCE GROVE,ALTA,53.55,-113.9,693.4,null,null,1990-08-01,1991-01-31,1990-01-01,1991-11-01
6476,SPRUCE HILL LAKE,NS,44.5833333333333,-63.65,107.6,null,null,1945-02-01,1977-02-28,1945-01-01,1977-12-01
3264,SPRUCE LAKE,SASK,53.5333333333333,-109.083333333333,603.8,null,null,1955-11-01,1971-06-30,1955-01-01,1971-12-01
3761,SPRUCE TCPL 43,MAN,49.65,-96.1666666666667,310.3,null,null,1969-11-01,1983-01-31,1969-01-01,1983-12-01
44303,SPRUCEDALE,ONT,45.425,-79.4875,337.1,null,null,2003-08-01,2013-12-25,2003-08-01,2006-12-01
6477,SPRYFIELD,NS,44.6,-63.6,45.7,null,null,1973-05-01,1973-10-31,1973-01-01,1973-12-01
3026,SPY HILL,SASK,50.6166666666667,-101.55,487.7,null,null,1971-09-01,1977-08-31,1971-01-01,1977-12-01
2305,SPY HILL,ALTA,51.2,-114.216666666667,1210,null,null,1990-08-01,1992-05-31,1990-01-01,1992-12-01
337,SQUAMISH,BC,49.7,-123.133333333333,31.1,null,null,1959-10-01,1996-08-31,1959-01-01,1996-08-01
343,SQUAMISH 10 MILE,BC,49.8166666666667,-123.2,30,null,null,1990-04-01,1991-09-30,1990-01-01,1991-11-01
10816,SQUAMISH AIRPORT,BC,49.7816666666667,-123.161944444444,52.1,2010-01-26,2010-04-02,2010-01-06,2010-04-01,null,null
336,SQUAMISH AIRPORT,BC,49.7830566666667,-123.160835,53.7,1982-05-17,2013-12-30,1982-05-01,2013-12-29,1982-01-01,2007-02-01
287,SQUAMISH ASHLU CREEK,BC,49.95,-123.416666666667,495,null,null,1984-08-01,1984-08-31,null,null
338,SQUAMISH FMC CHEMICALS,BC,49.6833333333333,-123.166666666667,3,null,null,1968-11-01,1983-02-28,1969-01-01,1983-12-01
332,SQUAMISH GARIBALDI,BC,49.7333333333333,-123.15,10,null,null,1975-09-01,1996-12-31,1975-01-01,1996-12-01
289,SQUAMISH PARADISE VALLEY,BC,49.8333333333333,-123.15,61,null,null,1987-08-01,1989-06-30,1987-01-01,1989-12-01
339,SQUAMISH ST DAVIDS,BC,49.75,-123,21.3,null,null,1973-09-01,1975-03-31,1973-01-01,1975-12-01
340,SQUAMISH STP,BC,49.7333333333333,-123.15,6.1,null,null,1981-06-01,1996-06-30,1981-01-01,1996-06-01
341,SQUAMISH STP CENTRAL,BC,49.6983333333333,-123.160277777778,3.9,null,null,1986-08-01,2005-10-31,1986-01-01,2005-10-01
342,SQUAMISH UPPER,BC,49.8958333333333,-123.281388888889,46,null,null,1979-05-01,2010-02-01,1979-01-01,2007-02-01
5873,SQUATECK,QUE,47.8833333333333,-68.7,198,null,null,1963-01-01,1994-05-31,1963-01-01,1994-12-01
3427,SQUAW RAPIDS,SASK,53.7,-103.35,291.1,null,null,1966-07-01,1967-06-30,1966-01-01,1967-12-01
5446,ST ADRIEN D IRLANDE,QUE,46.1166666666667,-71.45,442,null,null,1965-05-01,1982-03-31,1965-01-01,1982-12-01
5255,ST ALBAN,QUE,46.7166666666667,-72.0833333333333,76.2,null,null,1949-09-01,2013-10-31,1949-01-01,2013-10-01
6708,ST ALBANS,NFLD,47.8666666666667,-55.85,13.4,1968-11-01,1983-03-31,1968-01-01,1983-03-31,1969-01-01,1983-12-01
3534,ST ALBANS,MAN,49.7,-99.55,359.7,null,null,1885-01-01,1960-10-31,1885-01-01,1960-12-01
27332,ST ALBERT,ALTA,53.6166666666667,-113.616666666667,680.3,null,null,1997-08-01,1998-06-30,1997-08-01,1998-06-01
5842,ST ALEXIS DE MATAPEDIA,QUE,47.9833333333333,-67.0666666666667,274,null,null,1964-07-01,2004-04-30,1964-01-01,2004-04-01
5256,ST ALEXIS DES MONTS,QUE,46.5333333333333,-73.15,183,null,null,1963-01-01,2013-10-31,1963-01-01,2013-10-01
3535,ST ALPHONSE,MAN,49.45,-99.0166666666667,403.3,null,null,1962-10-01,2013-12-29,1962-01-01,2007-11-01
5447,ST AMABLE,QUE,45.6666666666667,-73.3,41.1,null,null,1980-05-01,2013-10-31,1980-01-01,2013-10-01
3844,ST AMBROISE,MAN,50.2333333333333,-98.0333333333333,251.5,null,null,1970-07-01,2004-02-29,1970-01-01,2004-02-01
5936,ST AMBROISE,QUE,48.5666666666667,-71.3333333333333,121.9,null,null,1954-09-01,2013-10-31,1954-01-01,2013-10-01
6242,ST ANDRE DE MADAWASKA,NB,47.1166666666667,-67.75,219.5,null,null,1971-10-01,1974-05-31,1971-01-01,1974-12-01
6243,ST ANDRE EAST,NB,47.1,-67.7166666666667,198.1,null,null,1971-12-01,1972-10-31,1972-01-01,1972-12-01
3662,ST ANDREWS,MAN,50.0833333333333,-96.9833333333333,230.1,null,null,1874-01-01,1992-07-31,1874-01-01,1992-12-01
6244,ST ANDREWS,NB,45.0833333333333,-67.0833333333333,15.2,null,null,1874-01-01,1991-03-31,1874-01-01,1991-11-01
6709,ST ANDREWS,NFLD,47.7666666666667,-59.3333333333333,10.7,1953-01-01,1966-05-31,1943-11-01,1966-05-31,1943-01-01,1966-12-01
3659,ST ANDREWS A,MAN,50.05,-97.0333333333333,231.6,1976-03-15,1985-09-15,1976-03-01,1985-08-31,1976-01-01,1985-12-01
5448,ST ANICET,QUE,45.1333333333333,-74.35,53.3,null,null,1960-11-01,2013-10-31,1960-01-01,2013-10-01
6710,ST ANTHONY,NFLD,51.3666666666667,-55.5833333333333,17.4,1953-01-01,1965-12-31,1945-09-01,1965-12-31,1946-01-01,1965-12-01
6711,ST ANTHONY,NFLD,51.3666666666667,-55.6,11.5,1970-10-05,1996-07-01,1970-10-01,1996-06-30,1970-01-01,1996-04-01
27205,ST ANTHONY,NFLD,51.3833333333333,-56.1,29.3,1996-11-05,2013-12-30,1999-12-17,2013-12-30,2006-08-01,2007-07-01
6712,ST ANTHONY A,NFLD,51.4,-56.0833333333333,28,1966-01-01,1987-05-31,1966-01-01,1970-10-31,1966-01-01,1970-12-01
10228,ST ANTHONY A,NFLD,51.3833333333333,-56.1,32.9,1987-06-01,2009-03-04,1993-10-31,2009-03-04,2001-08-01,2008-01-01
47507,ST ANTHONY AWOS,NFLD,51.3833333333333,-56.1,32.9,2008-07-24,2009-03-04,2009-09-03,2013-12-30,null,null
5450,ST ANTOINE DE PONTBRIAND,QUE,46.15,-71.25,449.6,null,null,1965-04-01,1982-03-31,1965-01-01,1982-12-01
5844,ST ARSENE,QUE,47.95,-69.3833333333333,76.2,null,null,1963-08-01,2004-04-30,1963-01-01,2004-04-01
5258,ST AUGUSTIN,QUE,46.7333333333333,-71.5,57.9,null,null,1964-12-01,1989-09-30,1964-01-01,1989-12-01
5260,ST BENOIT,QUE,45.5666666666667,-74.05,53,null,null,1973-01-01,1991-01-31,1973-01-01,1991-11-01
5451,ST BENOIT LABRE,QUE,46.05,-70.8,304.8,null,null,1965-09-01,1994-05-31,1965-01-01,1994-12-01
5452,ST BERNARD DE LACOLLE,QUE,45.0833333333333,-73.3833333333333,49.3,null,null,1973-07-01,2013-10-31,1973-01-01,2013-10-01
3663,ST BONIFACE BENTWOOD,MAN,49.8666666666667,-97.0833333333333,230.7,null,null,1970-11-01,1980-09-30,1970-01-01,1980-12-01
6713,ST BRENDANS,NFLD,48.8666666666667,-53.6666666666667,15.2,null,null,1971-10-01,1974-06-30,1971-01-01,1974-12-01
6715,ST BRIDE'S,NFLD,46.9166666666667,-54.1666666666667,78.8,null,null,1984-01-01,1987-11-30,1984-01-01,1987-12-01
6714,ST BRIDE'S,NFLD,46.9219444444444,-54.18,15.2,null,null,1988-06-01,2001-03-31,1988-01-01,2001-03-01
5454,ST BRUNO,QUE,45.55,-73.35,61,null,null,1926-03-01,1958-08-31,1926-01-01,1958-12-01
5845,ST BRUNO KAMOURASKA,QUE,47.45,-69.7833333333333,198.1,null,null,1964-11-01,2004-04-30,1964-01-01,2004-04-01
5846,ST CAMILLE,QUE,46.4833333333333,-70.2166666666667,396,null,null,1963-07-01,2013-10-31,1963-01-01,2013-10-01
5300,ST CAMILLE WOLFE,QUE,45.6666666666667,-71.7333333333333,268.2,null,null,1975-06-01,2013-10-31,1975-01-01,2013-10-01
5731,ST CASSIEN DES CAPS,QUE,47.3666666666667,-70.6166666666667,373.4,null,null,1972-02-01,1994-05-31,1972-01-01,1994-12-01
4682,ST CATHARINES,ONT,43.2,-79.25,91.4,null,null,1882-05-01,1995-05-31,1882-01-01,1995-05-01
4683,ST CATHARINES A,ONT,43.2,-79.1666666666667,97.8,1971-06-22,2012-05-10,1971-06-01,2000-12-31,1971-01-01,2000-12-01
4684,ST CATHARINES BROCK U,ONT,43.11752,-79.2475066666667,176.9,null,null,1967-01-01,2013-12-29,1967-01-01,2006-12-01
4685,ST CATHARINES CDA,ONT,43.1833333333333,-79.2333333333333,99.1,null,null,1928-11-01,1964-10-31,1928-01-01,1964-12-01
4686,ST CATHARINES POWER GLEN,ONT,43.1166666666667,-79.25,121.9,null,null,1965-01-01,2006-12-31,1965-01-01,2006-12-01
4130,ST CHARLES,ONT,46.3666666666667,-80.5166666666667,235.9,null,null,1979-09-01,1984-09-30,1979-01-01,1984-12-01
